age_class,GESCHL,areaID,GEBSTAAT_OE,GEBSTAAT_EU,age,STAATB_OE,EDU_HAB_NAT,Beruf_cat1,Beruf_cat2,Beruf_cat3,Beruf_cat0,Nachtig_pEinw,Betriebe_pEinw,Betten_pEinw,einkommen,einkommen_q1_anteil,einkommen_q5_anteil,ASBESCH_pEinw1,ASBESCH_pEinw2,ASBESCH_pEinw3,ASUMS_pEinw1,ASUMS_pEinw2,ASUMS_pEinw3,Ankunft_pEinw_q1,Ankunft_pEinw_q2,Ankunft_pEinw_q3,Ankunft_pEinw_q4,G3_enc,weight,ID,strata
3,2,003,1,1,37,1,3,0,0,0,0,25,0.01,0.15,50816,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13262,32
3,2,003,0,0,37,1,2,0,0,0,0,25,0.01,0.15,97692,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13263,32
3,2,003,1,1,43,1,1,0,1,0,1,25,0.01,0.15,-2974,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13264,32
3,2,003,1,1,41,1,1,0,0,0,0,25,0.01,0.15,36805,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13265,32
3,2,003,0,1,41,1,2,0,0,0,0,25,0.01,0.15,73654,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13266,32
3,2,003,1,1,37,1,2,0,0,0,0,25,0.01,0.15,45479,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13267,32
3,2,003,1,0,44,1,2,0,0,0,0,25,0.01,0.15,41843,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13268,32
3,2,003,1,1,42,1,3,0,0,0,0,25,0.01,0.15,35160,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13269,32
3,2,003,0,1,42,1,2,0,0,0,0,25,0.01,0.15,46521,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13270,32
3,2,003,0,1,39,1,2,0,0,0,0,25,0.01,0.15,869,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13271,32
3,2,003,1,1,43,1,1,0,0,0,0,25,0.01,0.15,9802,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13272,32
3,2,003,1,1,42,1,3,0,0,0,0,25,0.01,0.15,50106,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13273,32
3,2,003,1,1,42,1,2,0,0,0,0,25,0.01,0.15,-786,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13274,32
3,2,003,1,1,38,1,1,0,0,0,0,25,0.01,0.15,23377,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13275,32
3,2,003,1,1,42,1,3,0,0,0,0,25,0.01,0.15,31033,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13276,32
3,2,003,1,1,43,1,3,0,0,1,0,25,0.01,0.15,62706,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13277,32
3,2,003,1,1,36,1,0,0,0,0,0,25,0.01,0.15,32083,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13278,32
3,2,003,1,1,39,1,3,0,0,0,0,25,0.01,0.15,16721,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13279,32
3,2,003,1,1,39,1,2,0,0,0,0,25,0.01,0.15,29809,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13280,32
3,2,003,0,1,38,0,2,0,0,0,0,25,0.01,0.15,-17282,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13281,32
3,2,003,1,1,40,1,2,0,0,0,0,25,0.01,0.15,64962,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13282,32
3,2,003,0,1,40,1,2,0,0,0,0,25,0.01,0.15,18711,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13283,32
3,2,003,1,1,41,0,2,0,0,0,0,25,0.01,0.15,25643,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13284,32
3,2,003,1,1,43,1,1,0,0,0,0,25,0.01,0.15,89956,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13285,32
3,2,003,0,1,41,1,1,0,0,0,1,25,0.01,0.15,21994,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13286,32
3,2,003,1,1,44,1,1,0,0,0,0,25,0.01,0.15,15204,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13287,32
3,2,003,0,1,39,1,3,0,0,0,0,25,0.01,0.15,59633,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13288,32
3,2,003,1,1,43,1,3,0,0,0,1,25,0.01,0.15,45739,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13289,32
3,2,003,1,1,41,1,0,0,0,0,0,25,0.01,0.15,14832,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13290,32
3,2,003,1,1,44,1,2,0,0,0,0,25,0.01,0.15,-7377,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13291,32
3,2,003,0,1,42,1,2,0,0,0,0,25,0.01,0.15,57975,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13292,32
3,2,003,1,1,40,1,2,0,0,0,0,25,0.01,0.15,11537,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13293,32
3,2,003,1,1,36,1,2,0,0,0,0,25,0.01,0.15,6625,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13294,32
3,2,003,1,1,42,1,2,0,0,0,0,25,0.01,0.15,71237,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13295,32
3,2,003,1,1,40,1,3,0,0,0,0,25,0.01,0.15,24390,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13296,32
3,2,003,1,1,39,1,3,0,0,0,0,25,0.01,0.15,34661,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13297,32
3,2,003,1,1,40,1,2,0,0,0,0,25,0.01,0.15,15200,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13298,32
3,2,003,1,1,41,1,2,1,0,0,0,25,0.01,0.15,41654,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13299,32
3,2,003,1,0,43,1,2,0,0,0,0,25,0.01,0.15,66506,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13300,32
3,2,003,1,1,43,0,0,0,0,0,0,25,0.01,0.15,72808,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13301,32
3,2,003,1,1,39,0,1,0,0,0,0,25,0.01,0.15,54543,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13302,32
3,2,003,1,1,36,1,2,0,0,0,0,25,0.01,0.15,46839,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13303,32
3,2,003,1,1,41,1,2,0,0,0,0,25,0.01,0.15,70848,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13304,32
3,2,003,1,1,35,1,3,0,0,0,0,25,0.01,0.15,3055,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13305,32
3,2,003,0,1,39,1,0,0,0,0,0,25,0.01,0.15,51774,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13306,32
3,2,003,1,1,43,1,3,0,0,0,1,25,0.01,0.15,32278,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13307,32
3,2,003,0,1,41,0,3,0,0,0,0,25,0.01,0.15,53374,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13308,32
3,2,003,0,1,41,1,2,0,0,0,0,25,0.01,0.15,28379,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13309,32
3,2,003,0,1,35,0,1,0,0,0,0,25,0.01,0.15,29627,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13310,32
3,2,003,1,0,40,1,2,0,0,0,0,25,0.01,0.15,99203,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13311,32
3,2,003,1,1,38,1,3,0,1,0,0,25,0.01,0.15,54622,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13312,32
3,2,003,1,1,35,1,2,0,0,0,1,25,0.01,0.15,71762,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13313,32
3,2,003,1,1,39,1,3,0,0,0,0,25,0.01,0.15,-10547,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13314,32
3,2,003,1,1,39,1,2,0,0,0,0,25,0.01,0.15,7298,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13315,32
3,2,003,1,1,44,1,3,0,0,0,0,25,0.01,0.15,102514,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13316,32
3,2,003,1,1,41,1,3,0,0,0,0,25,0.01,0.15,12577,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13317,32
3,2,003,1,1,37,1,3,0,0,0,0,25,0.01,0.15,28159,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13318,32
3,2,003,0,1,44,1,3,0,0,0,0,25,0.01,0.15,-1654,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13319,32
3,2,003,1,1,37,1,1,0,0,0,0,25,0.01,0.15,75578,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13320,32
3,2,003,1,1,38,0,1,0,0,0,0,25,0.01,0.15,55754,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13321,32
3,2,003,1,1,38,1,2,0,0,0,0,25,0.01,0.15,18702,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13322,32
3,2,003,0,1,40,0,2,0,0,0,0,25,0.01,0.15,20184,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13323,32
3,2,003,1,1,44,1,0,0,0,0,0,25,0.01,0.15,68048,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13324,32
3,2,003,0,1,36,1,2,0,0,0,0,25,0.01,0.15,22345,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13325,32
3,2,003,1,1,44,1,1,0,0,0,1,25,0.01,0.15,73210,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13326,32
3,2,003,1,1,41,1,2,0,0,0,0,25,0.01,0.15,100447,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13327,32
3,2,003,1,1,39,1,1,0,0,0,0,25,0.01,0.15,58338,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13328,32
3,2,003,0,1,42,1,2,0,0,0,0,25,0.01,0.15,-2487,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13329,32
3,2,003,1,1,41,1,2,0,0,0,0,25,0.01,0.15,73563,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13330,32
3,2,003,1,1,42,1,1,0,0,0,0,25,0.01,0.15,-31776,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13331,32
3,2,003,1,1,40,1,2,1,0,0,0,25,0.01,0.15,19710,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13332,32
3,2,003,1,1,40,0,2,0,0,0,0,25,0.01,0.15,31033,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13333,32
3,2,003,1,1,43,0,2,0,0,0,1,25,0.01,0.15,-9859,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13334,32
3,2,003,0,1,44,1,3,0,0,0,1,25,0.01,0.15,5529,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13335,32
3,2,003,0,0,36,1,1,0,0,0,0,25,0.01,0.15,52295,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13336,32
3,2,003,1,1,44,1,2,0,0,0,0,25,0.01,0.15,-7555,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13337,32
3,2,003,0,1,39,1,2,0,0,0,0,25,0.01,0.15,66620,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13338,32
3,2,003,0,1,44,1,3,0,0,1,1,25,0.01,0.15,57925,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13339,32
3,2,003,1,1,41,1,2,0,0,0,0,25,0.01,0.15,78933,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13340,32
3,2,003,0,1,37,1,3,0,0,0,0,25,0.01,0.15,33305,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13341,32
3,2,003,1,1,35,1,0,0,0,0,0,25,0.01,0.15,48839,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13342,32
3,2,003,1,1,41,1,2,0,0,0,0,25,0.01,0.15,29683,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13343,32
3,2,003,1,0,40,1,2,0,0,0,0,25,0.01,0.15,40942,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13344,32
3,2,003,0,1,35,1,2,0,0,0,0,25,0.01,0.15,5803,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13345,32
3,2,003,0,1,39,1,2,0,0,0,0,25,0.01,0.15,39456,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13346,32
3,2,003,1,1,35,1,3,0,0,0,0,25,0.01,0.15,63266,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13347,32
3,2,003,1,1,44,0,2,0,0,0,0,25,0.01,0.15,48426,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13348,32
3,2,003,1,0,41,1,1,0,0,0,0,25,0.01,0.15,70978,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13349,32
3,2,003,1,0,37,1,3,0,0,0,0,25,0.01,0.15,69515,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13350,32
3,2,003,0,1,44,1,0,0,0,0,0,25,0.01,0.15,16421,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13351,32
3,2,003,0,1,43,1,2,0,0,0,0,25,0.01,0.15,39790,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13352,32
3,2,003,0,1,41,1,2,0,0,0,0,25,0.01,0.15,49561,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13353,32
3,2,003,1,1,37,1,3,0,0,0,0,25,0.01,0.15,55763,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13354,32
3,2,003,1,1,43,1,1,0,0,0,0,25,0.01,0.15,59061,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13355,32
3,2,003,1,1,36,1,0,0,0,0,0,25,0.01,0.15,74013,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13356,32
3,2,003,1,0,42,1,2,0,0,0,0,25,0.01,0.15,26222,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13357,32
3,2,003,1,1,40,1,3,0,0,0,0,25,0.01,0.15,76745,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13358,32
3,2,003,1,1,35,1,3,0,0,0,0,25,0.01,0.15,39824,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13359,32
3,2,003,1,1,43,1,2,0,0,0,0,25,0.01,0.15,65911,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13360,32
3,2,003,1,1,36,0,1,0,0,0,0,25,0.01,0.15,23296,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13361,32
3,2,003,1,1,43,1,1,0,0,0,0,25,0.01,0.15,98730,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13362,32
3,2,003,1,0,43,1,3,0,0,0,0,25,0.01,0.15,-2199,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13363,32
3,2,003,1,1,38,1,1,0,0,0,0,25,0.01,0.15,98294,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13364,32
3,2,003,0,1,36,0,0,0,0,0,0,25,0.01,0.15,75857,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13365,32
3,2,003,1,1,41,0,0,0,0,0,0,25,0.01,0.15,9931,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13366,32
3,2,003,1,1,35,1,3,0,0,0,0,25,0.01,0.15,61876,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13367,32
3,2,003,1,1,35,1,3,0,0,0,0,25,0.01,0.15,51884,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13368,32
3,2,003,1,0,37,0,3,0,0,1,0,25,0.01,0.15,46970,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13369,32
3,2,003,1,1,35,0,2,0,0,0,0,25,0.01,0.15,29242,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13370,32
3,2,003,1,1,42,1,3,0,0,0,0,25,0.01,0.15,68157,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13371,32
3,2,003,1,1,35,1,2,0,0,0,0,25,0.01,0.15,57323,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13372,32
3,2,003,1,1,39,1,1,0,0,0,0,25,0.01,0.15,5851,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13373,32
3,2,003,1,1,40,1,1,0,0,0,0,25,0.01,0.15,59206,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13374,32
3,2,003,1,1,40,0,1,0,0,0,0,25,0.01,0.15,4079,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13375,32
3,2,003,1,1,39,1,2,0,0,0,0,25,0.01,0.15,67387,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13376,32
3,2,003,1,1,42,1,1,0,0,0,1,25,0.01,0.15,38043,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13377,32
3,2,003,1,1,36,1,3,0,0,0,0,25,0.01,0.15,20466,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13378,32
3,2,003,0,1,39,1,3,0,0,0,0,25,0.01,0.15,46839,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13379,32
3,2,003,1,1,38,1,2,0,0,0,0,25,0.01,0.15,54324,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13380,32
3,2,003,1,1,38,1,2,0,0,0,0,25,0.01,0.15,48542,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13381,32
3,2,003,1,1,37,1,1,0,0,0,0,25,0.01,0.15,57364,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13382,32
3,2,003,1,1,43,1,1,0,0,0,0,25,0.01,0.15,70209,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13383,32
3,2,003,0,1,40,1,3,0,0,1,0,25,0.01,0.15,22716,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13384,32
3,2,003,1,1,43,1,2,0,0,0,0,25,0.01,0.15,46906,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13385,32
3,2,003,1,1,38,1,1,0,0,0,0,25,0.01,0.15,83614,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13386,32
3,2,003,1,1,35,1,2,0,0,0,0,25,0.01,0.15,66339,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13387,32
3,2,003,1,1,40,1,3,0,0,0,0,25,0.01,0.15,-2079,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13388,32
3,2,003,1,1,38,1,2,0,0,0,0,25,0.01,0.15,55444,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13389,32
3,2,003,1,1,38,1,0,0,0,0,0,25,0.01,0.15,30532,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13390,32
3,2,003,1,1,44,1,1,0,0,0,0,25,0.01,0.15,39492,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13391,32
3,2,003,0,1,42,1,1,0,0,0,0,25,0.01,0.15,21917,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13392,32
3,2,003,1,1,39,1,1,0,0,0,0,25,0.01,0.15,76348,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13393,32
3,2,003,1,1,40,0,3,0,0,0,0,25,0.01,0.15,53671,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13394,32
3,2,003,1,1,36,1,2,0,0,0,0,25,0.01,0.15,22840,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13395,32
3,2,003,0,1,35,0,2,1,0,0,0,25,0.01,0.15,14528,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13396,32
3,2,003,1,1,39,1,3,0,0,0,0,25,0.01,0.15,67546,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13397,32
3,2,003,1,0,35,1,3,0,0,0,0,25,0.01,0.15,38929,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13398,32
3,2,003,1,1,44,1,3,0,0,0,0,25,0.01,0.15,85572,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13399,32
3,2,003,1,1,41,1,2,0,0,0,0,25,0.01,0.15,20298,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13400,32
3,2,003,1,0,43,1,2,0,0,0,0,25,0.01,0.15,3982,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13401,32
3,2,003,1,0,43,1,3,0,0,0,0,25,0.01,0.15,-28112,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13402,32
3,2,003,0,1,35,1,3,0,0,0,0,25,0.01,0.15,40284,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13403,32
3,2,003,1,0,36,1,3,0,0,0,0,25,0.01,0.15,63119,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13404,32
3,2,003,1,1,35,0,3,0,0,0,0,25,0.01,0.15,12860,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13405,32
3,2,003,0,1,36,1,2,0,0,0,0,25,0.01,0.15,68171,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13406,32
3,2,003,1,1,42,1,2,0,0,0,0,25,0.01,0.15,55867,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13407,32
3,2,003,1,1,37,0,2,0,0,0,0,25,0.01,0.15,40229,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13408,32
3,2,003,0,0,42,1,2,0,0,0,0,25,0.01,0.15,95680,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13409,32
3,2,003,1,1,42,1,2,0,0,0,0,25,0.01,0.15,38443,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13410,32
3,2,003,1,1,44,1,2,0,0,0,0,25,0.01,0.15,49735,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13411,32
3,2,003,0,1,37,1,1,0,0,0,0,25,0.01,0.15,82502,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13412,32
3,2,003,1,1,38,0,3,0,0,0,0,25,0.01,0.15,25914,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13413,32
3,2,003,0,1,41,1,1,0,0,0,0,25,0.01,0.15,-6732,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13414,32
3,2,003,1,0,42,1,2,0,0,0,0,25,0.01,0.15,-10618,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13415,32
3,2,003,1,1,37,1,1,0,0,0,0,25,0.01,0.15,51037,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13416,32
3,2,003,1,1,37,1,3,0,0,0,0,25,0.01,0.15,80191,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13417,32
3,2,003,1,1,43,1,1,0,0,0,0,25,0.01,0.15,45237,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13418,32
3,2,003,1,1,40,1,2,0,0,0,1,25,0.01,0.15,83555,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13419,32
3,2,003,0,1,37,1,2,0,0,0,0,25,0.01,0.15,36659,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13420,32
3,2,003,1,1,42,1,2,0,0,0,0,25,0.01,0.15,8657,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13421,32
3,2,003,0,1,37,1,2,0,0,0,0,25,0.01,0.15,62981,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13422,32
3,2,003,1,1,40,1,2,0,0,0,0,25,0.01,0.15,47478,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13423,32
3,2,003,0,1,41,1,2,0,0,0,0,25,0.01,0.15,21015,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13424,32
3,2,003,1,1,35,1,2,0,0,0,0,25,0.01,0.15,30989,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13425,32
3,2,003,0,1,40,1,1,0,0,0,0,25,0.01,0.15,32294,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13426,32
3,2,003,1,1,38,1,2,0,0,0,0,25,0.01,0.15,102330,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,13427,32
